google_maps_profile_id,review_id,review,rating,source_url
58664,1563304,"Schöne grosse Terasse mitten unter Bäumen, schöne Steintische, echt tessinerisch, nettes Personal",4,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4MktYWVFnEAE!2m1!1s0x0:0x67dc54c67de402!3m1!1s2@1:CIHM0ogKEICAgIDx2KXYQg%7CCgsIpPvutwYQgPrfNA%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUR4MktYWVFnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUR4MktYWVFnEi4KF0NJSE0wb2dLRUlDQWdJRHgyS1hZd2dFEhNDZ3dJcUs3aG93WVEyT3Z5MlFJGi0KFkNJSE0wb2dLRUlDQWdJRHgyS1hZSWcSE0Nnd0lxSzdob3dZUTJPdnkyUUkiEgkAAAAAAAAAABEC5H3GVNxnACoSQ2dzSXBQdnV0d1lRZ1ByZk5B&wv=1&d=286732320,0ahUKEwiZ1drK65CNAxW-CwQEHc4RJegQoykIEygF,1,0,0ahUKEwiZ1drK65CNAxW-CwQEHc4RJegQ0pMFCAsoAg"
58664,1563483,"Loved it! Right next to the bus stop, nice outdoor location, good mix of food options, nice atmosphere.",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPNWR1ck9REAE!2m1!1s0x0:0x67dc54c67de402!3m1!1s2@1:CIHM0ogKEICAgICO5durOQ%7CCgwI4ZenlQYQ6JmjkwM%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNPNWR1ck9REAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNPNWR1ck9REi4KF0NJSE0wb2dLRUlDQWdJQ081ZHVydVFFEhNDZ3dJNFplbmxRWVE2Sm1qa3dNGi0KFkNJSE0wb2dLRUlDQWdJQ081ZHVyZVESE0Nnd0k0WmVubFFZUTZKbWprd00iEgkAAAAAAAAAABEC5H3GVNxnACoTQ2d3STRaZW5sUVlRNkptamt3TQ&wv=1&d=286732320,0ahUKEwiArK7U65CNAxW6W0wIHXjrHtQQoykIBygB,1,0,0ahUKEwiArK7U65CNAxW6W0wIHXjrHtQQ0pMFCAUoAQ"
58664,1563654,"Buono,personale gentile,nella bella val maggia",4,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDbDRLcWl3RRAB!2m1!1s0x0:0x67dc54c67de402!3m1!1s2@1:CIHM0ogKEICAgICCl4KqiwE%7CCgsI_eDU-gUQ4IW8Vw%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNDbDRLcWl3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUNDbDRLcWl3RRItChZDSUhNMG9nS0VJQ0FnSUNDbDRLcVN3EhNDZ3dJX09EVS1nVVEwSWZaOWdJGi0KF0NJSE0wb2dLRUlDQWdJQ0NsNEx0MmdFEhJDZ3NJX2VEVS1nVVE0SVc4VnciEgkAAAAAAAAAABEC5H3GVNxnACoSQ2dzSV9lRFUtZ1VRNElXOFZ3&wv=1&d=286732320,0ahUKEwj745nb65CNAxVmekwIHR6ZJ8gQoykICigB,1,0,0ahUKEwj745nb65CNAxVmekwIHR6ZJ8gQ0pMFCAgoAg"
58664,1563884,Super,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBN01yT1BBEAE!2m1!1s0x0:0x67dc54c67de402!3m1!1s2@1:CIHM0ogKEICAgICA7MrOPA%7CCgwIrIm-1wUQwJDKngI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNBN01yT1BBEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNBN01yT1BBEi4KF0NJSE0wb2dLRUlDQWdJQ0E3TXJPdkFFEhNDZ3dJckltLTF3VVF3SkRLbmdJGi0KFkNJSE0wb2dLRUlDQWdJQ0E3TXJPZkESE0Nnd0lySW0tMXdVUXdKREtuZ0kiEgkAAAAAAAAAABEC5H3GVNxnACoTQ2d3SXJJbS0xd1VRd0pES25nSQ&wv=1&d=286732320,0ahUKEwimvKrj65CNAxWmbEwIHZGpGlkQoykICigB,1,2,0ahUKEwimvKrj65CNAxWmbEwIHZGpGlkQ0pMFCAgoAg"
404255,5673002,"Die Pommes schmecken überhaupt nicht. Schmeckte komisch. Es war ohne Grund teuer. Denke nicht, dass ich dort wieder hingehen werde.",1,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQteDVmTXJnRRAB!2m1!1s0x0:0x3aad2d06738adc2b!3m1!1s2@1:CIHM0ogKEICAgID-x5fMrgE%7CCgwItcjWnAYQ2PWKxgE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUQteDVmTXJnRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUQteDVmTXJnRRItChZDSUhNMG9nS0VJQ0FnSUQteDVmTWJnEhNDZ3dJdGNqV25BWVEyUFdLeGdFGi4KF0NJSE0wb2dLRUlDQWdJRC14NWZNN2dFEhNDZ3dJdGNqV25BWVEyUFdLeGdFIhIJAAAAAAAAAAARK9yKcwYtrToqE0Nnd0l0Y2pXbkFZUTJQV0t4Z0U&wv=1&d=286732320,0ahUKEwjh6qrqureNAxUEwykDHWziAdMQoykIIygD,1,3,0ahUKEwjh6qrqureNAxUEwykDHWziAdMQ0pMFCB0oBQ"
317082,2020164,"Super restaurant ! Service rapide, cuisine excellente et serveur très sympathique !
Super cadre avec terasse au calme en plein centre de lucern !!",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNUNjREMjNBRRAB!2m1!1s0x0:0xb74b9ee5ddac0d4!3m1!1s2@1:CIHM0ogKEICAgICT64D23AE%7CCgsIiYWnsgYQkK3tCQ%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNUNjREMjNBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUNUNjREMjNBRRIsChZDSUhNMG9nS0VJQ0FnSUNUNjREMlBBEhJDZ3NJaVlXbnNnWVFrSzN0Q1EaLQoXQ0lITTBvZ0tFSUNBZ0lDVDY0RDJ2QUUSEkNnc0lpWVduc2dZUWtLM3RDUSISCQAAAAAAAAAAEdTA2l3uuXQLKhJDZ3NJaVlXbnNnWVFrSzN0Q1E&wv=1&d=286732320,0ahUKEwj9i8fjkZGNAxWwXF4EHRexNLgQoykIJCgN,1,0,0ahUKEwj9i8fjkZGNAxWwXF4EHRexNLgQ0pMFCA4oAQ"
317082,2020311,Very friendly and professional. There was a misunderstanding with my burger 🍔but they dealt with it professionally. Do not order a waygu beef burger and ask for the vegetarian version of it… there are probably better vegetarian alternatives 😅 my fault,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCaGQzN0tnEAE!2m1!1s0x0:0xb74b9ee5ddac0d4!3m1!1s2@1:CIHM0ogKEICAgICBhd37Kg%7CCgwI_NO7nQYQ2NW11wE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNCaGQzN0tnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNCaGQzN0tnEi4KF0NJSE0wb2dLRUlDQWdJQ0JoZDM3cWdFEhNDZ3dJX05PN25RWVEyTlcxMXdFGi0KFkNJSE0wb2dLRUlDQWdJQ0JoZDM3YWcSE0Nnd0lfTk83blFZUTJOVzExd0UiEgkAAAAAAAAAABHUwNpd7rl0CyoTQ2d3SV9OTzduUVlRMk5XMTF3RQ&wv=1&d=286732320,0ahUKEwi2gqPqkZGNAxXvgYoHHcYmKWkQoykIOygB,1,0,0ahUKEwi2gqPqkZGNAxXvgYoHHcYmKWkQ0pMFCDkoCA"
275739,5021331,"Waren nicht willkommen, wolten 3 Pers. etwas Essen und wurden abgewiessen sie seien zu wenig Personal sollen ins nächste Restaurant essen.",1,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaLXBxdFdREAE!2m1!1s0x0:0x95d590e44179932e!3m1!1s2@1:CIHM0ogKEICAgICZ-pqtWQ%7CCgwIgIrwpwYQ6JT1lwI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNaLXBxdFdREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNaLXBxdFdREi4KF0NJSE0wb2dLRUlDQWdJQ1otcnFIOHdFEhNDZ3dJZ0lyd3B3WVE2SlQxbHdJGi4KF0NJSE0wb2dLRUlDQWdJQ1otcHF0MlFFEhNDZ3dJNUlud3B3WVFxS25vb0FJIhIJAAAAAAAAAAARLpN5QeSQ1ZUqE0Nnd0lnSXJ3cHdZUTZKVDFsd0k&wv=1&d=286732320,0ahUKEwi6xLnfrbeNAxVXt4oHHahbAO4QoykIKCgB,1,0,0ahUKEwi6xLnfrbeNAxVXt4oHHahbAO4Q0pMFCCYoAw"
442123,5820515,Ich wollte eine Reservation machen er war sehr unfreundlich am Telefon und ich sollte ihm nicht während Mittagszeit anrufen es war 11.45 Uhr. Und er nahm sich die Frechheit und hängte das Telefon ab ohne um sagen ich soll später anrufen und sage auch nicht aufwiederhören aber nach mehreren Telefonaten nahm er endlich ab. Und so was Unfreundlichen brauche ich gar nicht es gibt ja auch andere Restaurant in Augst wo sehr freundlich sind und die Essens Qualität viel besser sind,1,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3LXBIQmNnEAE!2m1!1s0x0:0x2623b8b904b39f35!3m1!1s2@1:CIHM0ogKEICAgMCw-pHBcg%7CCgsIv5fovgYQoNKbGw%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTUN3LXBIQmNnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTUN3LXBIQmNnEi0KF0NJSE0wb2dLRUlDQWdNQ3ctcEhCOGdFEhJDZ3NJdjVmb3ZnWVFvTktiR3caLQoWQ0lITTBvZ0tFSUNBZ01Ddy1wSEJDZxITQ2d3SXY2WGx2Z1lRdUxuWXl3RSISCQAAAAAAAAAAETWfswS5uCMmKhJDZ3NJdjVmb3ZnWVFvTktiR3c&wv=1&d=286732320,0ahUKEwjT7ujJvbeNAxVFwi0AHQC6Nv0QoykIHigB,1,0,0ahUKEwjT7ujJvbeNAxVFwi0AHQC6Nv0Q0pMFCBwoAg"
442123,5820693,Immer sehr gutes Essen und freundliche Bedienung,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRM2FYUUdREAE!2m1!1s0x0:0x2623b8b904b39f35!3m1!1s2@1:CIHM0ogKEICAgIDQ3aXQGQ%7CCgwIqqKiwQUQgJHhuQI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURRM2FYUUdREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURRM2FYUUdREi4KF0NJSE0wb2dLRUlDQWdJRFEzYVhRbVFFEhNDZ3dJcXFLaXdRVVFnSkhodVFJGi4KF0NJSE0wb2dLRUlDQWdJRFEzYVhRdVFFEhNDZ3dJcXFLaXdRVVFnSkhodVFJIhIJAAAAAAAAAAARNZ-zBLm4IyYqE0Nnd0lxcUtpd1FVUWdKSGh1UUk&wv=1&d=286732320,0ahUKEwjIz5_mvbeNAxUcyCkDHRmuPXgQoykIBCgB,1,2,0ahUKEwjIz5_mvbeNAxUcyCkDHRmuPXgQ0pMFCAIoAA"
609514,22118,Sehr freundlichi Personal. Bestellung gleich aufgenommen und so Zeitnah serviert. Essen war sehr Qualitativ. Reumlichkeiten waren einwenig eng.,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURabklyZEdBEAE!2m1!1s0x0:0xa3573363a7af4023!3m1!1s2@1:CIHM0ogKEICAgIDZnIrdGA%7CCgsItPnKqAYQqJbaEQ%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURabklyZEdBEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURabklyZEdBEi0KF0NJSE0wb2dLRUlDQWdJRFpuSXJkbUFFEhJDZ3NJdFBuS3FBWVFxSmJhRVEaLAoWQ0lITTBvZ0tFSUNBZ0lEWm5JcmRXQRISQ2dzSXRQbktxQVlRcUpiYUVRIhIJAAAAAAAAAAARI0Cvp2MzV6MqEkNnc0l0UG5LcUFZUXFKYmFFUQ&wv=1&d=286732320,0ahUKEwjgpOmF846NAxUbU14EHSuSHhIQoykIIigM,1,0,0ahUKEwjgpOmF846NAxUbU14EHSuSHhIQ0pMFCAsoAg"
18659,3902806,"Mi sono fermato in questo bar di fronte alla stazione pensando fosse una buona scelta per attendere chi doveva venirmi a prendere. Purtroppo è stata una delusione totale. L’accoglienza è stata pessima: nonostante il locale fosse mezzo vuoto, mi hanno fatto attendere senza motivo e con un atteggiamento decisamente scortese. Alla mia richiesta di una birra e della password del Wi-Fi, ho ricevuto risposte sbrigative e una poca empatia, come se stessi dando fastidio. Ciliegina sulla torta: mentre agli altri tavoli veniva servito un piccolo piattino con delle pizzette, a me non è stato portato nulla. Un trattamento davvero spiacevole, che mi ha fatto sentire ignorato e poco gradito. Non credo tornerò e non lo consiglio per fare una piccola pausa. Davvero pésimo !!",1,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZeVBpU3ZRRRAB!2m1!1s0x0:0x3f644a012a5fe058!3m1!1s2@1:CIHM0ogKEICAgMCYyPiSvQE%7CCgwIvL3JwAYQ2OaevgI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNZeVBpU3ZRRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNZeVBpU3ZRRRItChZDSUhNMG9nS0VJQ0FnTUNZeVBpU2ZREhNDZ3dJdkwzSndBWVEyT2FldmdJGi4KF0NJSE0wb2dLRUlDQWdNQ1l5UGlTX1FFEhNDZ3dJdkwzSndBWVEyT2FldmdJIhIJAAAAAAAAAAARWOBfKgFKZD8qE0Nnd0l2TDNKd0FZUTJPYWV2Z0k&wv=1&d=286732320,0ahUKEwjB2b_zsLSNAxWKIVcBHWylImAQoykIOygD,1,0,0ahUKEwjB2b_zsLSNAxWKIVcBHWylImAQ0pMFCDYoBA"
18659,3902920,"Great view, delicious food, and my man from Napoli, Alessandro was a gracious host.",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNnaVp5YklnEAE!2m1!1s0x0:0x3f644a012a5fe058!3m1!1s2@1:CIHM0ogKEICAgMCgiZybIg%7CCgwI7_TRvQYQiOLUjwI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTUNnaVp5YklnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTUNnaVp5YklnEi4KF0NJSE0wb2dLRUlDQWdNQ2dpWnlib2dFEhNDZ3dJN19UUnZRWVFpT0xVandJGi0KFkNJSE0wb2dLRUlDQWdNQ2dpWnliWWcSE0Nnd0k3X1RSdlFZUWlPTFVqd0kiEgkAAAAAAAAAABFY4F8qAUpkPyoTQ2d3STdfVFJ2UVlRaU9MVWp3SQ&wv=1&d=286732320,0ahUKEwilkrn3sLSNAxUxJ1cBHaIGDGoQoykIZSgH,1,0,0ahUKEwilkrn3sLSNAxUxJ1cBHaIGDGoQ0pMFCFooCA"
18659,3903038,"Tutto ottimo, un complimento ad Alessandro",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmLWNHS3FBRRAB!2m1!1s0x0:0x3f644a012a5fe058!3m1!1s2@1:CIHM0ogKEICAgICf-cGKqAE%7CCgwIve7LuwYQ0PXV-QI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNmLWNHS3FBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUNmLWNHS3FBRRItChZDSUhNMG9nS0VJQ0FnSUNmLWNHS2FBEhNDZ3dJdmU3THV3WVEwUFhWLVFJGi4KF0NJSE0wb2dLRUlDQWdJQ2YtY0dLNkFFEhNDZ3dJdmU3THV3WVEwUFhWLVFJIhIJAAAAAAAAAAARWOBfKgFKZD8qE0Nnd0l2ZTdMdXdZUTBQWFYtUUk&wv=1&d=286732320,0ahUKEwjR35b7sLSNAxVb0b4IHWysCP4QoykIWSgB,1,0,0ahUKEwjR35b7sLSNAxVb0b4IHWysCP4Q0pMFCFcoBg"
18659,3903164,Abbiamo mangiato bene e Alessandro era ottimo! Grazie mille,5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIX0s3enRBRRAB!2m1!1s0x0:0x3f644a012a5fe058!3m1!1s2@1:CIHM0ogKEICAgIDH_K7ztAE%7CCgsIqJeStwYQ-KjyXA%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURIX0s3enRBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSURIX0s3enRBRRIsChZDSUhNMG9nS0VJQ0FnSURIX0s3emRBEhJDZ3NJcUplU3R3WVEtS2p5WEEaLQoXQ0lITTBvZ0tFSUNBZ0lESF9LN3o5QUUSEkNnc0lxSmVTdHdZUS1LanlYQSISCQAAAAAAAAAAEVjgXyoBSmQ_KhJDZ3NJcUplU3R3WVEtS2p5WEE&wv=1&d=286732320,0ahUKEwjt_-CAsbSNAxUm7b4IHd5WNEAQoykIIygE,1,0,0ahUKEwjt_-CAsbSNAxUm7b4IHd5WNEAQ0pMFCB4oAg"
18659,3903285,"Great atmosphere, delicious risotto, and amazing view! Big thanks to our amazing staff who made it more special - thanks to Giovanni and Alfonso! Would definitely go again and recommend it.",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURMbzd5Y3BnRRAB!2m1!1s0x0:0x3f644a012a5fe058!3m1!1s2@1:CIHM0ogKEICAgIDLo7ycpgE%7CCgwIiLWEtAYQwIud8wI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURMbzd5Y3BnRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSURMbzd5Y3BnRRItChZDSUhNMG9nS0VJQ0FnSURMbzd5Y1pnEhNDZ3dJaUxXRXRBWVF3SXVkOHdJGi4KF0NJSE0wb2dLRUlDQWdJRExvN3ljNWdFEhNDZ3dJeHJTRXRBWVEtUHJxbUFJIhIJAAAAAAAAAAARWOBfKgFKZD8qE0Nnd0lpTFdFdEFZUXdJdWQ4d0k&wv=1&d=286732320,0ahUKEwiK7YqEsbSNAxUDJ1cBHXITEM4QoykIKygJ,1,0,0ahUKEwiK7YqEsbSNAxUDJ1cBHXITEM4Q0pMFCBwoAw"
18659,3903440,"Very scrumptuous Solo Lunch, I had the pleasure of being waited by Marcello. The service was impeccable, including the suggestions ! Very good waiter who made what seemed like a tourist trap at first result in an amazing lunch. I definitely Recommend having lunch there if you must stay near the train station.",5,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwaWV1REpnEAE!2m1!1s0x0:0x3f644a012a5fe058!3m1!1s2@1:CIHM0ogKEICAgIDpieuDJg%7CCgwIwuecpwYQiNacoAM%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURwaWV1REpnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURwaWV1REpnEi4KF0NJSE0wb2dLRUlDQWdJRHBpZXVEcGdFEhNDZ3dJd3VlY3B3WVFpTmFjb0FNGi0KFkNJSE0wb2dLRUlDQWdJRHBpZXVEWmcSE0Nnd0lpLWVjcHdZUXFQTGlpUU0iEgkAAAAAAAAAABFY4F8qAUpkPyoTQ2d3SXd1ZWNwd1lRaU5hY29BTQ&wv=1&d=286732320,0ahUKEwi8oq6JsbSNAxX55ikDHUH3EnsQoykIXygI,1,0,0ahUKEwi8oq6JsbSNAxX55ikDHUH3EnsQ0pMFCFIoCA"
18659,3903598,"Peccato perché tempo fa avevo dato un bel punteggio a questo posto che ha un bel panorama,e anche l'ambiente è bello,ma ultimamente non so che sia successo!staff poco motivato a lavorare, tempi esagerati per prendere un'ordinazione,i prezzi sono alti e non ne vale più la pena perché manca la serietà e professionalità del personale, e la qualità del cibo e servizio.P.s consiglio di controllare di più chi lavora la selezione di personale seriamente motivato e che ci mette passione in ciò che fa' e il successo per andare avanti bene e qui manca totalmente.",1,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1d3NPaEFREAE!2m1!1s0x0:0x3f644a012a5fe058!3m1!1s2@1:CIHM0ogKEICAgICuwsOhAQ%7CCgwIk_XzlgYQ8JCzlgI%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUN1d3NPaEFREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUN1d3NPaEFREi4KF0NJSE0wb2dLRUlDQWdJQ3V3c09oZ1FFEhNDZ3dJa19YemxnWVE4SkN6bGdJGi0KFkNJSE0wb2dLRUlDQWdJQ3V3c09oUVESE0Nnd0lrX1h6bGdZUThKQ3psZ0kiEgkAAAAAAAAAABFY4F8qAUpkPyoTQ2d3SWtfWHpsZ1lROEpDemxnSQ&wv=1&d=286732320,0ahUKEwjQl5SPsbSNAxW3C1cBHS9SBiQQoykILigB,1,0,0ahUKEwjQl5SPsbSNAxW3C1cBHS9SBiQQ0pMFCCwoBg"
18659,3903758,"Se avessi potuto mettere 0 stelle, le avrei messe volentieri.
La location è ottima ed il panorama eccellente, ma i pregi finiscono qui.
Il servizio è scortese ed acido, abbiamo ordinato 4 caffè che sono arrivati dopo 25min di attesa, inoltre è inammissibile che un bar che prepari colazioni, non tratti croissant e brioche, dopo ulteriori 10min di attesa, nonostante il locale fosse vuoto e le numerose richieste di avere le consumazioni, ci hanno servito una torta della nonna completamente ghiacciata, immangiabile, e per finire, la beffa: 4 caffè ed una torta della nonna, 35fr.",1,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM2MkwzMHB3RRAB!2m1!1s0x0:0x3f644a012a5fe058!3m1!1s2@1:CIHM0ogKEICAgIC62L30pwE%7CCgwI0Z2yiQYQ2OKRqgE%7C?hl=en,https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUM2MkwzMHB3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUM2MkwzMHB3RRItChZDSUhNMG9nS0VJQ0FnSUM2MkwzMFp3EhNDZ3dJMFoyeWlRWVEyT0tScWdFGi4KF0NJSE0wb2dLRUlDQWdJQzYyTDMwNXdFEhNDZ3dJMFoyeWlRWVEyT0tScWdFIhIJAAAAAAAAAAARWOBfKgFKZD8qE0Nnd0kwWjJ5aVFZUTJPS1JxZ0U&wv=1&d=286732320,0ahUKEwj_l8eYsbSNAxVd-ikDHaYMJ_0QoykIFigB,1,1,0ahUKEwj_l8eYsbSNAxVd-ikDHaYMJ_0Q0pMFCBQoBg"
